City,Datetime,PM2.5,PM10,NO2,SO2,CO,O3,AQI,Hour,Day,Month,Year,Weekday,Season,AQI_Lag_1,AQI_Lag_6,AQI_Lag_24,AQI_Rolling_6,AQI_Rolling_24
Ahmedabad,17-05-2020 14:00,7.53,13.5,9.47,10.43,0.11,24.72,26,14,17,5,2020,6,2,26,16,34,25,26.20833333333333
Ahmedabad,17-05-2020 15:00,19.23,11.25,8.95,11.02,0.11,23.65,26,15,17,5,2020,6,2,26,20,34,26,25.875
Ahmedabad,17-05-2020 16:00,15.01,9,9.1,11.93,0.11,22.6,26,16,17,5,2020,6,2,26,26,34,26,25.541666666666668
Ahmedabad,17-05-2020 17:00,12.39,7.25,8.43,10.68,0.11,21.88,26,17,17,5,2020,6,2,26,26,34,26,25.20833333333333
Ahmedabad,17-05-2020 18:00,25.96,11,9.38,7.97,0.11,17.38,25,18,17,5,2020,6,2,26,26,34,25.83333333333333,24.83333333333333
Ahmedabad,17-05-2020 19:00,23,21,10.9,5.38,0.11,14.12,25,19,17,5,2020,6,2,25,26,34,25.666666666666668,24.45833333333333
Ahmedabad,17-05-2020 20:00,17.75,34.5,10.07,3.9,0.11,9.78,25,20,17,5,2020,6,2,25,26,34,25.5,24.08333333333333
Ahmedabad,17-05-2020 21:00,2.75,23.25,12,6.75,0.11,14.18,25,21,17,5,2020,6,2,25,26,34,25.33333333333333,23.70833333333333
Ahmedabad,17-05-2020 22:00,4,29,14.65,10,0.11,19.73,24,22,17,5,2020,6,2,25,26,34,25,23.291666666666668
Ahmedabad,17-05-2020 23:00,1.75,25.25,13.45,10.97,0.11,15.72,23,23,17,5,2020,6,2,24,26,27,24.5,23.125
Ahmedabad,18-05-2020 00:00,4,23,12.95,11.57,0.11,17,22,0,18,5,2020,0,2,23,25,24,24,23.041666666666668
Ahmedabad,18-05-2020 01:00,3.5,20.5,11.93,11.65,0.11,16.6,20,1,18,5,2020,0,2,22,25,20,23.166666666666668,23.041666666666668
Ahmedabad,18-05-2020 02:00,4.5,20.75,11.45,8.97,0.11,14.82,20,2,18,5,2020,0,2,20,25,20,22.33333333333333,23.041666666666668
Ahmedabad,18-05-2020 03:00,3,15,9.2,6.62,0.11,14.1,20,3,18,5,2020,0,2,20,25,20,21.5,23.041666666666668
Ahmedabad,18-05-2020 04:00,4.5,13,8.4,5.32,0.11,10.6,20,4,18,5,2020,0,2,20,24,20,20.83333333333333,23.041666666666668
Ahmedabad,18-05-2020 05:00,8.75,16,10.85,7.15,0.11,13.2,20,5,18,5,2020,0,2,20,23,20,20.33333333333333,23.041666666666668
Ahmedabad,18-05-2020 06:00,7.25,17,13.8,8.25,0.11,18.12,19,6,18,5,2020,0,2,20,22,20,19.83333333333333,23
Ahmedabad,18-05-2020 07:00,5,20,22.05,9.4,0.11,12.95,20,7,18,5,2020,0,2,19,20,20,19.83333333333333,23
Ahmedabad,18-05-2020 08:00,12,42,24.58,11.05,0.11,16.4,21,8,18,5,2020,0,2,20,20,16,20,23.20833333333333
Ahmedabad,18-05-2020 09:00,17.5,46.25,22.7,8.97,0.11,20.75,22,9,18,5,2020,0,2,21,20,20,20.33333333333333,23.291666666666668
Ahmedabad,18-05-2020 10:00,15.75,51.5,26.4,5.38,0.11,22.48,24,10,18,5,2020,0,2,22,20,26,21,23.20833333333333
Ahmedabad,18-05-2020 11:00,15,52.5,31.08,3.3,0.11,23.1,24,11,18,5,2020,0,2,24,20,26,21.666666666666668,23.125
Ahmedabad,18-05-2020 12:00,14.5,48,27.45,3.35,0.11,23.38,25,12,18,5,2020,0,2,24,19,26,22.666666666666668,23.08333333333333
Ahmedabad,18-05-2020 13:00,12.75,42,30.45,6.88,0.11,21.02,26,13,18,5,2020,0,2,25,20,26,23.666666666666668,23.08333333333333
Ahmedabad,18-05-2020 14:00,12,33,27.8,11.57,0.11,28,28,14,18,5,2020,0,2,26,21,26,24.83333333333333,23.166666666666668
Ahmedabad,18-05-2020 15:00,21,59,20.65,12.32,0.11,26.62,28,15,18,5,2020,0,2,28,22,26,25.83333333333333,23.25
Ahmedabad,18-05-2020 16:00,13.5,45,16.27,12.48,0.11,21.35,30,16,18,5,2020,0,2,28,24,26,26.83333333333333,23.416666666666668
Ahmedabad,18-05-2020 17:00,10.5,39.75,16.62,9.75,0.11,19.67,31,17,18,5,2020,0,2,30,24,26,28,23.625
Ahmedabad,18-05-2020 18:00,15,32,18.33,5.42,0.11,17.9,32,18,18,5,2020,0,2,31,25,25,29.166666666666668,23.916666666666668
Ahmedabad,18-05-2020 19:00,14.5,31.75,17.15,3.1,0.11,16,32,19,18,5,2020,0,2,32,26,25,30.166666666666668,24.20833333333333
Ahmedabad,18-05-2020 20:00,14,48,17.12,1.4,0.11,18.55,33,20,18,5,2020,0,2,32,28,25,31,24.541666666666668
Ahmedabad,18-05-2020 21:00,14.75,54,17.85,5.58,0.11,15.18,34,21,18,5,2020,0,2,33,28,25,32,24.916666666666668
Ahmedabad,18-05-2020 22:00,13.5,49.5,16.77,8.67,0.11,14.77,35,22,18,5,2020,0,2,34,30,24,32.833333333333336,25.375
Ahmedabad,18-05-2020 23:00,11.5,50,16.72,10.75,0.11,17.42,36,23,18,5,2020,0,2,35,31,23,33.666666666666664,25.916666666666668
Ahmedabad,19-05-2020 00:00,10,38,16.42,10.6,0.11,17.95,37,0,19,5,2020,1,2,36,32,22,34.5,26.541666666666668
Ahmedabad,19-05-2020 01:00,13,32.5,15.38,10.28,0.11,19.73,37,1,19,5,2020,1,2,37,32,20,35.333333333333336,27.25
Ahmedabad,19-05-2020 02:00,10.5,33,12.7,8.5,0.11,22.1,38,2,19,5,2020,1,2,37,33,20,36.16666666666666,28
Ahmedabad,19-05-2020 03:00,15.5,35.5,11.62,6.3,0.11,21.1,39,3,19,5,2020,1,2,38,34,20,37,28.791666666666668
Ahmedabad,19-05-2020 04:00,21.75,38,12.53,6.3,0.11,17.65,40,4,19,5,2020,1,2,39,35,20,37.833333333333336,29.625
Ahmedabad,19-05-2020 05:00,9.25,39.75,11.4,8.88,0.11,21.8,41,5,19,5,2020,1,2,40,36,20,38.66666666666666,30.5
Ahmedabad,19-05-2020 06:00,14,41.5,16.12,10.8,0.11,22.5,42,6,19,5,2020,1,2,41,37,19,39.5,31.45833333333333
Ahmedabad,19-05-2020 07:00,19,50,18.33,12,0.11,21.7,43,7,19,5,2020,1,2,42,37,20,40.5,32.416666666666664
Ahmedabad,19-05-2020 08:00,25,65,25.38,13.4,0.11,25.15,44,8,19,5,2020,1,2,43,38,21,41.5,33.375
Ahmedabad,19-05-2020 09:00,33.75,83.75,33.92,9.02,0.11,25.25,46,9,19,5,2020,1,2,44,39,22,42.66666666666666,34.375
Ahmedabad,19-05-2020 10:00,35.5,87.75,33.38,5.55,0.11,22.85,47,10,19,5,2020,1,2,46,40,24,43.833333333333336,35.333333333333336
Ahmedabad,19-05-2020 11:00,39.5,92.75,31.62,3.3,0.11,22.6,49,11,19,5,2020,1,2,47,41,24,45.16666666666666,36.375
Ahmedabad,19-05-2020 12:00,27.5,89,32.6,3.8,0.11,20.7,50,12,19,5,2020,1,2,49,42,25,46.5,37.41666666666666
Ahmedabad,19-05-2020 13:00,20.5,76,36.8,7.17,0.11,20.18,52,13,19,5,2020,1,2,50,43,26,48,38.5
Ahmedabad,19-05-2020 14:00,19.75,73.5,33.58,9.57,0.11,23.3,54,14,19,5,2020,1,2,52,44,28,49.66666666666666,39.583333333333336
Ahmedabad,19-05-2020 15:00,25.75,77,31.82,10.62,0.11,28.6,54,15,19,5,2020,1,2,54,46,28,51,40.66666666666666
Ahmedabad,19-05-2020 16:00,28,78.25,23.73,10.55,0.11,30.25,56,16,19,5,2020,1,2,54,47,30,52.5,41.75
Ahmedabad,19-05-2020 17:00,27.75,97.25,23.85,10.32,0.11,33.25,58,17,19,5,2020,1,2,56,49,31,54,42.875
Ahmedabad,19-05-2020 18:00,28.5,112.25,22.73,8.07,0.11,37.45,61,18,19,5,2020,1,2,58,50,32,55.833333333333336,44.083333333333336
Ahmedabad,19-05-2020 19:00,34.25,101.5,30.12,5.58,0.11,37.3,64,19,19,5,2020,1,2,61,52,32,57.833333333333336,45.41666666666666
Ahmedabad,19-05-2020 20:00,39,101.5,31.85,5.98,0.11,38.38,67,20,19,5,2020,1,2,64,54,33,60,46.833333333333336
Ahmedabad,19-05-2020 21:00,40.5,107.5,30.65,9.15,0.11,32.2,69,21,19,5,2020,1,2,67,54,34,62.5,48.29166666666666
Ahmedabad,19-05-2020 22:00,46,135,66.67,27.58,0.11,18.5,72,22,19,5,2020,1,2,69,56,35,65.16666666666667,49.833333333333336
Ahmedabad,19-05-2020 23:00,60.75,154.5,76.55,29.73,0.11,13.03,77,23,19,5,2020,1,2,72,58,36,68.33333333333333,51.54166666666666
Ahmedabad,20-05-2020 00:00,69.75,188.5,78.65,26.32,0.11,12.97,83,0,20,5,2020,2,2,77,61,37,72,53.458333333333336
Ahmedabad,20-05-2020 01:00,76.25,249,47.08,8,0.11,25.82,92,1,20,5,2020,2,2,83,64,37,76.66666666666667,55.75
Ahmedabad,20-05-2020 02:00,89,246,23.43,0.3,0.11,32.05,101,2,20,5,2020,2,2,92,67,38,82.33333333333333,58.375
Ahmedabad,20-05-2020 03:00,107.75,328.5,23.88,13.59,0.11,32.9,109,3,20,5,2020,2,2,101,69,39,89,61.29166666666666
Ahmedabad,20-05-2020 04:00,100.25,306.5,26.9,4.84,0.11,26,116,4,20,5,2020,2,2,109,72,40,96.33333333333331,64.45833333333333
Ahmedabad,20-05-2020 05:00,83.5,260,39.1,4.05,0.11,12.62,122,5,20,5,2020,2,2,116,77,41,103.83333333333331,67.83333333333333
Ahmedabad,20-05-2020 06:00,78.25,271.5,77.75,7.1,0.11,14.28,129,6,20,5,2020,2,2,122,83,42,111.5,71.45833333333333
Ahmedabad,20-05-2020 07:00,96.25,380.5,95.9,8.8,0.11,13.68,138,7,20,5,2020,2,2,129,92,43,119.16666666666669,75.41666666666667
Ahmedabad,20-05-2020 08:00,67,172,52,7.58,0.11,22.57,141,8,20,5,2020,2,2,138,101,44,125.83333333333331,79.45833333333333
Ahmedabad,20-05-2020 09:00,46.75,128.75,60.4,12.6,0.11,31.75,142,9,20,5,2020,2,2,141,109,46,131.33333333333334,83.45833333333333
Ahmedabad,20-05-2020 10:00,62.75,167.25,53.02,9,0.11,44.65,144,10,20,5,2020,2,2,142,116,47,136,87.5
Ahmedabad,20-05-2020 11:00,59,150,46.1,4.25,0.11,56.65,146,11,20,5,2020,2,2,144,122,49,140,91.54166666666669
Ahmedabad,20-05-2020 12:00,53,160.75,37.95,3.5,0.11,64.47,148,12,20,5,2020,2,2,146,129,50,143.16666666666666,95.625
Ahmedabad,20-05-2020 13:00,46.25,133.5,51.48,6.7,0.11,55.55,149,13,20,5,2020,2,2,148,138,52,145,99.66666666666669
Ahmedabad,20-05-2020 14:00,45.5,153.25,47.95,14.48,0.11,59.65,152,14,20,5,2020,2,2,149,141,54,146.83333333333334,103.75
Ahmedabad,20-05-2020 15:00,50,208,42.55,15.62,0.11,61.72,155,15,20,5,2020,2,2,152,142,54,149,107.95833333333331
Ahmedabad,20-05-2020 16:00,54.25,204.25,41.52,15.35,0.11,65.95,159,16,20,5,2020,2,2,155,144,56,151.5,112.25
Ahmedabad,20-05-2020 17:00,59.75,170,53.23,6.85,0.11,68.72,161,17,20,5,2020,2,2,159,146,58,154,116.54166666666669
Ahmedabad,20-05-2020 18:00,55.5,155.75,64.58,0.1,0.11,50.48,162,18,20,5,2020,2,2,161,148,61,156.33333333333334,120.75
Ahmedabad,20-05-2020 19:00,54,161.75,67.72,4.48,0.11,41.62,164,19,20,5,2020,2,2,162,149,64,158.83333333333334,124.91666666666669
Ahmedabad,20-05-2020 20:00,56.25,179,102.83,9.92,0.11,25.8,166,20,20,5,2020,2,2,164,152,67,161.16666666666666,129.04166666666666
Ahmedabad,20-05-2020 21:00,62,189,96.32,3.55,0.11,28.5,168,21,20,5,2020,2,2,166,155,69,163.33333333333334,133.16666666666666
Ahmedabad,20-05-2020 22:00,58,160.25,62,3.15,0.11,38.05,169,22,20,5,2020,2,2,168,159,72,165,137.20833333333334
Ahmedabad,20-05-2020 23:00,58.25,154.25,123.47,7.6,0.11,15.72,169,23,20,5,2020,2,2,169,161,77,166.33333333333334,141.04166666666666
Ahmedabad,21-05-2020 00:00,65.75,182.5,71.85,7.15,0.11,40.58,169,0,21,5,2020,3,2,169,162,83,167.5,144.625
Ahmedabad,21-05-2020 01:00,58.5,192.25,65.78,7.55,0.11,42.97,167,1,21,5,2020,3,2,169,164,92,168,147.75
Ahmedabad,21-05-2020 02:00,58.25,184,30.18,3.75,0.11,50.7,165,2,21,5,2020,3,2,167,166,101,167.83333333333334,150.41666666666666
Ahmedabad,21-05-2020 03:00,61.75,163.75,46.25,4.92,0.11,41,161,3,21,5,2020,3,2,165,168,109,166.66666666666666,152.58333333333334
Ahmedabad,21-05-2020 04:00,60.25,156,46.72,3.65,0.11,18.23,157,4,21,5,2020,3,2,161,169,116,164.66666666666666,154.29166666666666
Ahmedabad,21-05-2020 05:00,58.5,152.25,53.35,4.12,0.11,20.98,154,5,21,5,2020,3,2,157,169,122,162.16666666666666,155.625
Ahmedabad,21-05-2020 06:00,60.25,149.5,44.15,1.95,0.11,29.82,150,6,21,5,2020,3,2,154,169,129,159,156.5
Ahmedabad,21-05-2020 07:00,61,151.75,91.72,10.75,0.11,13.57,144,7,21,5,2020,3,2,150,167,138,155.16666666666666,156.75
Ahmedabad,21-05-2020 08:00,55.25,159.5,71.28,15.43,0.11,22.25,144,8,21,5,2020,3,2,144,165,141,151.66666666666666,156.875
Ahmedabad,21-05-2020 09:00,37.75,145.75,38.6,8.43,0.11,37.83,144,9,21,5,2020,3,2,144,161,142,148.83333333333334,156.95833333333334
Ahmedabad,21-05-2020 10:00,37,137,39.62,5.8,0.11,42.42,143,10,21,5,2020,3,2,144,157,144,146.5,156.91666666666666
Ahmedabad,21-05-2020 11:00,38.75,141.25,38.03,2.6,0.11,40.77,143,11,21,5,2020,3,2,143,154,146,144.66666666666666,156.79166666666666
Ahmedabad,21-05-2020 12:00,44,145,26.15,2.1,0.11,35.45,142,12,21,5,2020,3,2,143,150,148,143.33333333333334,156.54166666666666
Ahmedabad,21-05-2020 13:00,44.25,129.75,26.4,9.95,0.11,51.05,142,13,21,5,2020,3,2,142,144,149,143,156.25
Ahmedabad,21-05-2020 14:00,41.75,136.25,26.6,15.75,0.11,33.4,142,14,21,5,2020,3,2,142,144,152,142.66666666666666,155.83333333333334
Ahmedabad,21-05-2020 15:00,21.5,109.25,21.4,14.6,0.11,44.92,139,15,21,5,2020,3,2,142,144,155,141.83333333333334,155.16666666666666
Ahmedabad,21-05-2020 16:00,23,96.75,18.75,13.45,0.11,50.83,136,16,21,5,2020,3,2,139,143,159,140.66666666666666,154.20833333333334
Ahmedabad,21-05-2020 17:00,36.25,97.5,22.27,9.38,0.11,51.17,134,17,21,5,2020,3,2,136,143,161,139.16666666666666,153.08333333333334
Ahmedabad,21-05-2020 18:00,24.75,110.5,28.82,6.67,0.11,46.02,133,18,21,5,2020,3,2,134,142,162,137.66666666666666,151.875
Ahmedabad,21-05-2020 19:00,34.5,112.5,41.48,12.45,0.11,36.77,132,19,21,5,2020,3,2,133,142,164,136,150.54166666666666
Ahmedabad,21-05-2020 20:00,42.5,164.25,96.97,79.1,0.11,10.38,131,20,21,5,2020,3,2,132,142,166,134.16666666666666,149.08333333333334
Ahmedabad,21-05-2020 21:00,49.5,257.5,80.95,20.45,0.11,12.72,133,21,21,5,2020,3,2,131,139,168,133.16666666666666,147.625
Ahmedabad,21-05-2020 22:00,38.5,165.5,63.03,10.07,0.11,18.12,133,22,21,5,2020,3,2,133,136,169,132.66666666666666,146.125
Ahmedabad,21-05-2020 23:00,39.25,164.75,64.75,6,0.11,10.55,133,23,21,5,2020,3,2,133,134,169,132.5,144.625
Ahmedabad,22-05-2020 00:00,46,167,64.7,8.38,0.11,19.98,133,0,22,5,2020,4,2,133,133,169,132.5,143.125
Ahmedabad,22-05-2020 01:00,37,135,56.92,3.55,0.11,25.88,131,1,22,5,2020,4,2,133,132,167,132.33333333333334,141.625
Ahmedabad,22-05-2020 02:00,28.25,97,57.5,2.3,0.11,23.75,129,2,22,5,2020,4,2,131,131,165,132,140.125
Ahmedabad,22-05-2020 03:00,30.5,100.75,52.92,6.33,0.11,20.6,127,3,22,5,2020,4,2,129,133,161,131,138.70833333333334
Ahmedabad,22-05-2020 04:00,35.25,103.5,72.43,18.03,0.11,18.43,126,4,22,5,2020,4,2,127,133,157,129.83333333333334,137.41666666666666
Ahmedabad,22-05-2020 05:00,32.75,103.75,75.55,10.98,0.11,13.07,124,5,22,5,2020,4,2,126,133,154,128.33333333333334,136.16666666666666
Ahmedabad,22-05-2020 06:00,26.5,110,91.15,3.55,0.11,6.65,123,6,22,5,2020,4,2,124,133,150,126.66666666666669,135.04166666666666
Ahmedabad,22-05-2020 07:00,42.5,138.5,76.8,1.52,0.11,15.6,123,7,22,5,2020,4,2,123,131,144,125.33333333333331,134.16666666666666
Ahmedabad,22-05-2020 08:00,50.5,138,63.08,1.72,0.11,23.02,122,8,22,5,2020,4,2,123,129,144,124.16666666666669,133.25
Ahmedabad,22-05-2020 09:00,54,136,49.7,13.82,0.11,35.9,122,9,22,5,2020,4,2,122,127,144,123.33333333333331,132.33333333333334
Ahmedabad,22-05-2020 10:00,50,131,38.42,12.77,0.11,45.28,122,10,22,5,2020,4,2,122,126,143,122.66666666666669,131.45833333333334
Ahmedabad,22-05-2020 11:00,27,87,21.1,12,0.11,42.08,120,11,22,5,2020,4,2,122,124,143,122,130.5
Ahmedabad,22-05-2020 12:00,24,85.75,20.7,0.65,0.11,49.9,119,12,22,5,2020,4,2,120,123,142,121.33333333333331,129.54166666666666
Ahmedabad,22-05-2020 13:00,15,78.25,18.75,3.12,0.11,47.12,117,13,22,5,2020,4,2,119,123,142,120.33333333333331,128.5
Ahmedabad,22-05-2020 14:00,13,66.5,18.98,2.77,0.11,43.2,115,14,22,5,2020,4,2,117,122,142,119.16666666666669,127.375
Ahmedabad,22-05-2020 15:00,7,61.5,16.22,2.38,0.11,34.22,114,15,22,5,2020,4,2,115,122,139,117.83333333333331,126.33333333333331
Ahmedabad,22-05-2020 16:00,10.5,49.5,14.7,2.2,0.11,32.6,113,16,22,5,2020,4,2,114,122,136,116.33333333333331,125.375
Ahmedabad,22-05-2020 17:00,10.5,52,15.15,5.28,0.11,31.1,112,17,22,5,2020,4,2,113,120,134,115,124.45833333333331
Ahmedabad,22-05-2020 18:00,5.75,56.25,23.15,6.48,0.11,30.48,110,18,22,5,2020,4,2,112,119,133,113.5,123.5
Ahmedabad,22-05-2020 19:00,5.25,57,20.62,7.9,0.11,29.25,109,19,22,5,2020,4,2,110,117,132,112.16666666666669,122.54166666666669
Ahmedabad,22-05-2020 20:00,15,57,21.55,7.35,0.11,32.4,106,20,22,5,2020,4,2,109,115,131,110.66666666666669,121.5
Ahmedabad,22-05-2020 21:00,6,59.5,18.1,7.88,0.11,37.17,100,21,22,5,2020,4,2,106,114,133,108.33333333333331,120.125
Ahmedabad,22-05-2020 22:00,6.75,55,20.68,6.88,0.11,37.7,95,22,22,5,2020,4,2,100,113,133,105.33333333333331,118.54166666666669
Ahmedabad,22-05-2020 23:00,16.25,56.75,19.32,6.97,0.11,39.3,91,23,22,5,2020,4,2,95,112,133,101.83333333333331,116.79166666666669
Ahmedabad,23-05-2020 00:00,11,62,13.85,6.25,0.11,41.9,87,0,23,5,2020,5,2,91,110,133,98,114.875
Ahmedabad,23-05-2020 01:00,12,57,17.07,9.12,0.11,40.6,83,1,23,5,2020,5,2,87,109,131,93.66666666666669,112.875
Ahmedabad,23-05-2020 02:00,6,81,15.75,8.03,0.11,42.52,83,2,23,5,2020,5,2,83,106,129,89.83333333333333,110.95833333333331
Ahmedabad,23-05-2020 03:00,9.75,85.75,18.3,9,0.11,40.8,82,3,23,5,2020,5,2,83,100,127,86.83333333333333,109.08333333333331
Ahmedabad,23-05-2020 04:00,21.75,97.75,24.15,9.82,0.11,44.9,82,4,23,5,2020,5,2,82,95,126,84.66666666666667,107.25
Ahmedabad,23-05-2020 05:00,24.5,90.75,18.88,7.3,0.11,41.95,81,5,23,5,2020,5,2,82,91,124,83,105.45833333333331
Ahmedabad,23-05-2020 06:00,25.75,97.25,33.22,7.68,0.11,34.65,81,6,23,5,2020,5,2,81,87,123,82,103.70833333333331
Ahmedabad,23-05-2020 07:00,25,119,37.5,5.75,0.11,41,80,7,23,5,2020,5,2,81,83,123,81.5,101.91666666666669
Ahmedabad,23-05-2020 08:00,25,119,17.67,11.9,0.11,37.7,79,8,23,5,2020,5,2,80,83,122,80.83333333333333,100.125
Ahmedabad,23-05-2020 09:00,21.94,52.37,42.3,29.15,0.11,35.6,77,9,23,5,2020,5,2,79,82,122,80,98.25
Ahmedabad,23-05-2020 10:00,25.75,106.75,33.1,2.95,0.11,37.9,76,10,23,5,2020,5,2,77,82,122,79,96.33333333333331
Ahmedabad,23-05-2020 11:00,19.5,104.75,28.52,20.06,0.11,42.2,76,11,23,5,2020,5,2,76,81,120,78.16666666666667,94.5
Ahmedabad,23-05-2020 12:00,14.25,80.25,30.1,11.15,0.11,40.17,76,12,23,5,2020,5,2,76,81,119,77.33333333333333,92.70833333333331
Ahmedabad,23-05-2020 13:00,19.25,69,15.68,8.28,0.11,43.47,76,13,23,5,2020,5,2,76,80,117,76.66666666666667,91
Ahmedabad,23-05-2020 14:00,13.25,61.5,17.48,5.35,0.11,44.05,75,14,23,5,2020,5,2,76,79,115,76,89.33333333333333
Ahmedabad,23-05-2020 15:00,11,66,13.5,3.85,0.11,41.4,76,15,23,5,2020,5,2,75,77,114,75.83333333333333,87.75
Ahmedabad,23-05-2020 16:00,11,58,14.8,1.4,0.11,37.73,76,16,23,5,2020,5,2,76,76,113,75.83333333333333,86.20833333333333
Ahmedabad,23-05-2020 17:00,13.5,57.5,14.45,6.77,0.11,36.85,76,17,23,5,2020,5,2,76,76,112,75.83333333333333,84.70833333333333
Ahmedabad,23-05-2020 18:00,12.25,55.75,17.62,6.78,0.11,35.33,76,18,23,5,2020,5,2,76,76,110,75.83333333333333,83.29166666666667
Ahmedabad,23-05-2020 19:00,12.25,55.75,20.27,6.17,0.11,33.88,76,19,23,5,2020,5,2,76,76,109,75.83333333333333,81.91666666666667
Ahmedabad,23-05-2020 20:00,9.5,57.75,21.15,4.32,0.11,33.5,76,20,23,5,2020,5,2,76,75,106,76,80.66666666666667
Ahmedabad,23-05-2020 21:00,8,57,31.08,9.05,0.11,26.67,76,21,23,5,2020,5,2,76,76,100,76,79.66666666666667
Ahmedabad,23-05-2020 22:00,17.75,104,36.92,15.38,0.11,21.7,78,22,23,5,2020,5,2,76,76,95,76.33333333333333,78.95833333333333
Ahmedabad,23-05-2020 23:00,18,122,26.93,12.15,0.11,25.48,81,23,23,5,2020,5,2,78,76,91,77.16666666666667,78.54166666666667
Ahmedabad,24-05-2020 00:00,11.75,106.5,23.05,7.8,0.11,25.6,83,0,24,5,2020,6,2,81,76,87,78.33333333333333,78.375
Ahmedabad,24-05-2020 01:00,11.25,87.5,22.88,10.82,0.11,23.6,84,1,24,5,2020,6,2,83,76,83,79.66666666666667,78.41666666666667
Ahmedabad,24-05-2020 02:00,11,93.25,33.15,15.82,0.11,19.47,85,2,24,5,2020,6,2,84,76,83,81.16666666666667,78.5
Ahmedabad,24-05-2020 03:00,10.5,103,28.38,12.57,0.11,22.25,86,3,24,5,2020,6,2,85,76,82,82.83333333333333,78.66666666666667
Ahmedabad,24-05-2020 04:00,16.25,89.75,21.82,9.52,0.11,27.38,85,4,24,5,2020,6,2,86,78,82,84,78.79166666666667
Ahmedabad,24-05-2020 05:00,9.75,70.25,13.35,7.1,0.11,30.8,84,5,24,5,2020,6,2,85,81,81,84.5,78.91666666666667
Ahmedabad,24-05-2020 06:00,6.5,51.5,15.08,5.58,0.11,29.73,82,6,24,5,2020,6,2,84,83,81,84.33333333333333,78.95833333333333
Ahmedabad,24-05-2020 07:00,11.5,71,25.8,7.42,0.11,24.62,80,7,24,5,2020,6,2,82,84,80,83.66666666666667,78.95833333333333
Ahmedabad,24-05-2020 08:00,21.75,117.5,32.12,11.6,0.11,22.33,80,8,24,5,2020,6,2,80,85,79,82.83333333333333,79
Ahmedabad,24-05-2020 09:00,20,120.5,27.65,9.85,0.11,28.4,82,9,24,5,2020,6,2,80,86,77,82.16666666666667,79.20833333333333
Ahmedabad,24-05-2020 10:00,16.25,107,23.78,5.3,0.11,31.33,82,10,24,5,2020,6,2,82,85,76,81.66666666666667,79.45833333333333
Ahmedabad,24-05-2020 11:00,13,77.5,18.4,2.95,0.11,30.72,81,11,24,5,2020,6,2,82,84,76,81.16666666666667,79.66666666666667
Ahmedabad,24-05-2020 12:00,9.75,67.5,15,4.8,0.11,29.48,80,12,24,5,2020,6,2,81,82,76,80.83333333333333,79.83333333333333
Ahmedabad,24-05-2020 13:00,8.25,57,18.1,6.82,0.11,29.88,80,13,24,5,2020,6,2,80,80,76,80.83333333333333,80
Ahmedabad,24-05-2020 14:00,4.75,52.5,15.57,8.1,0.11,27.17,79,14,24,5,2020,6,2,80,80,75,80.66666666666667,80.16666666666667
Ahmedabad,24-05-2020 15:00,2,60.25,15.82,8.4,0.11,26.33,79,15,24,5,2020,6,2,79,82,76,80.16666666666667,80.29166666666667
Ahmedabad,24-05-2020 16:00,6.5,43,13.47,7.97,0.11,28.75,79,16,24,5,2020,6,2,79,82,76,79.66666666666667,80.41666666666667
Ahmedabad,24-05-2020 17:00,11.25,42.25,12.55,9.38,0.11,28.1,78,17,24,5,2020,6,2,79,81,76,79.16666666666667,80.5
Ahmedabad,24-05-2020 18:00,11.25,40.75,15,9.52,0.11,27.4,77,18,24,5,2020,6,2,78,80,76,78.66666666666667,80.54166666666667
Ahmedabad,24-05-2020 19:00,8,44.5,17.3,9.52,0.11,28,77,19,24,5,2020,6,2,77,80,76,78.16666666666667,80.58333333333333
Ahmedabad,24-05-2020 20:00,5.25,49.25,19.02,8.55,0.11,28.8,76,20,24,5,2020,6,2,77,79,76,77.66666666666667,80.58333333333333
Ahmedabad,24-05-2020 21:00,7.75,50.5,18.12,8.57,0.11,29.8,76,21,24,5,2020,6,2,76,79,76,77.16666666666667,80.58333333333333
Ahmedabad,24-05-2020 22:00,13.5,56,18.77,9.68,0.11,27.93,74,22,24,5,2020,6,2,76,79,78,76.33333333333333,80.41666666666667
Ahmedabad,24-05-2020 23:00,16,78.5,28.65,11.9,0.11,22.27,72,23,24,5,2020,6,2,74,78,81,75.33333333333333,80.04166666666667
Ahmedabad,25-05-2020 00:00,20.75,113.75,34.8,17.97,0.11,18.8,73,0,25,5,2020,0,2,72,77,83,74.66666666666667,79.625
Ahmedabad,25-05-2020 01:00,25,111.75,28.3,8.9,0.11,21.23,74,1,25,5,2020,0,2,73,77,84,74.16666666666667,79.20833333333333
Ahmedabad,25-05-2020 02:00,20.75,78.25,32.98,6.88,0.11,17.6,73,2,25,5,2020,0,2,74,76,85,73.66666666666667,78.70833333333333
Ahmedabad,25-05-2020 03:00,15.75,90.5,23.85,3.6,0.11,19.05,73,3,25,5,2020,0,2,73,76,86,73.16666666666667,78.16666666666667
Ahmedabad,25-05-2020 04:00,12,71,11.72,0.7,0.11,25.75,72,4,25,5,2020,0,2,73,74,85,72.83333333333333,77.625
Ahmedabad,25-05-2020 05:00,10.5,50.5,12.22,5.6,0.11,28.78,71,5,25,5,2020,0,2,72,72,84,72.66666666666667,77.08333333333333
